ID,Name,Address,Geolocation,Latitude,Longitude,Tags,A tester,Restaurant,Café ,Bistrot,Bar,Bière,Vin,Thaïlandais,Pâtisserie,Ramen,Vietnamien,Street food,Sri Lankais,Pizza,Italien,Mexicain,Méditerranéen,Glace,Fromage,Laotien,Latino,Japonais,Indien,Bistronomique,Espagnol,Gastro,Bouillon,Asiatique,Boulangerie,Brunch,Coréen,Chinois,Cocktail,Crêpe,Burger,Dessert,Libanais,Végé,British,Pub,Brasserie,Nouille,Musique,Vegan,Katsu,Traiteur,Cidre,Grec,Cookie,Marché,Boutique,Description
,Canard Street Petits Champs,"16 Rue des Petits Champs, 75002 Paris, France",,#N/A,#N/A,"A tester, Street food",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Le street food avec du canard : formule 13€ avec sandwich/burger + frites et boisson 
Le soir planche + bière artisanale/vin"
,CANELAS Le Portugal avec amour,"8 Rue de la Grange aux Belles, 75010 Paris, France",,#N/A,#N/A,"A tester, Restaurant, Pâtisserie, Dessert",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Cañete,"Carrer de la Unió, 17, Ciutat Vella, 08001 Barcelona, Spain","https://www.google.com/maps/place/Ca%C3%B1ete/@41.3791528,2.173125,16z/data=!3m1!4b1!4m6!3m5!1s0x12a4a258412bcb19:0x1c77b2f8f4cdfb63!8m2!3d41.3791528!4d2.173125!16s%2Fg%2F1tf89fdb?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",41.3791528,2.173125,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Canoune,"295 Rue des Pyrénées, 75020 Paris","https://www.google.com/maps/place/Canoune/@48.8694949,2.3946048,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66d0cebf349f3:0xcea43a0f2112a423!8m2!3d48.8694949!4d2.3946048!16s%2Fg%2F11ycrm6h7s?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8694949,2.3946048,"A tester, Café , Boulangerie",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Cantine Matteotti,"Archivolto Baliano, 4-6/r, 16123 Genova GE, Italie","https://www.google.com/maps/place/Cantine+Matteotti/@44.4067274,8.9287431,17z/data=!4m10!1m2!2m1!1sArchivolto+Baliano,+4-6%2Fr,+16123+Genova+GE,+Italie!3m6!1s0x12d343dd889ba01d:0xdbadd6d1f2848b54!8m2!3d44.4070157!4d8.9319626!15sCjJBcmNoaXZvbHRvIEJhbGlhbm8sIDQtNi9yLCAxNjEyMyBHZW5vdmEgR0UsIEl0YWxpZVoxIi9hcmNoaXZvbHRvIGJhbGlhbm8gNCA2IHIgMTYxMjMgZ2Vub3ZhIGdlIGl0YWxpZZIBCHdpbmVfYmFymgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVF0Y1U1NmVWQlJFQUXgAQD6AQQIABA9!16s%2Fg%2F12hs9tftn!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",44.4067274,8.9287431,"A tester, Restaurant, Bar, Vin, Italien",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Petit bar à vin qui à l’air génial dans une mini ruelle typique de Gênes. La prochaine fois !
,Cantoche,"13 Rue Haxo, 13001 Marseille, France",,#N/A,#N/A,Restaurant,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"3 entrées, 3 plats et 3 desserts de saison 
Super frais, super bon "
,Caoua Paris,"98 Quai de Jemmapes, 75010 Paris, France",,#N/A,#N/A,Café ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Petit café très mignon, pour bobo. Flat white a 5€ un peu décevant mais endroit très chou à l’étage pour se poser"
,Caphette,"3 Rue Neuve Popincourt, 75011 Paris","https://www.google.com/maps/place/Caphette/@48.8647509,2.3739432,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66d007705ea5d:0xa50d5644fe8d1928!8m2!3d48.8647509!4d2.3739432!16s%2Fg%2F11w3thy2s7?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8647509,2.3739432,"A tester, Café , Pâtisserie",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Carboni,"45 Rue de Poitou, 75003 Paris, France, 75003 Paris, France","https://www.google.com/maps/place/Carboni's/@48.8616839,2.3587555,17z/data=!3m1!5s0x47e66e041b08fa4b:0x7c1bc0dd94277ceb!4m15!1m8!3m7!1s0x47e66e041b13cd4d:0x207064ae6df1a907!2s45+Rue+de+Poitou,+75003+Paris!3b1!8m2!3d48.8616839!4d2.3613358!16s%2Fg%2F11crvz7zlh!3m5!1s0x47e66e069aedb51f:0x2357666a198d361f!8m2!3d48.8616678!4d2.3613044!16s%2Fg%2F11dxr0lz7n!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8616839,2.3587555,"A tester, Restaurant, Bar, Vin, Italien, Cocktail",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Resto italien avec des pates qui ont l’air top et au sous sol bar speak easy qui a l’air vraiment sympa
,Carboni's,"45 Rue de Poitou, 75003 Paris","https://www.google.com/maps/place/Carboni's/@48.8616678,2.3613044,16z/data=!3m1!4b1!4m6!3m5!1s0x47e66e069aedb51f:0x2357666a198d361f!8m2!3d48.8616678!4d2.3613044!16s%2Fg%2F11dxr0lz7n?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8616678,2.3613044,"A tester, Restaurant, Italien, Bistronomique",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Carburant,"60 Rue de Lancry, 75010 Paris, France","https://www.google.com/maps/place/Carburant/@48.8726665,2.360976,17z/data=!4m15!1m8!3m7!1s0x47e66e0b90532713:0xacd911369fee4864!2s60+Rue+de+Lancry,+75010+Paris!3b1!8m2!3d48.8726665!4d2.3635563!16s%2Fg%2F11rp396lrr!3m5!1s0x47e66f2e3e5b144f:0x52f36351a50c6a3a!8m2!3d48.8726636!4d2.3635483!16s%2Fg%2F11np7f_27n!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8726665,2.360976,"Bar, Bière",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Petit bar de craft avec quelques pressions et de jolies pépites, quelques canettes aussi. Pas de terrasse et endroit assez petit mais bon mood et quartier super sympa"
,Carlotta - Le Clan des Mamma,"30 Rue St Jean du Pérot, 17000 La Rochelle, France",,#N/A,#N/A,"Restaurant, Pizza, Italien",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Pizzeria de la chaine le clan des Mamma, pizza pas mal du tout pour 15€, pâtes très épaisses et bonne, mais trop peu de garniture : presque pas de base et peu de stracciatella. Dommage parce qu’ingrédients vraiment bon mais du coup la pizza manque de goût il y a trop de pâte"
,"Carlotta - Le Clan des Mamma, Pizzas & Cocktails - La Rochelle","30 Rue St Jean du Pérot, 17000 La Rochelle","https://www.google.com/maps/place/Carlotta+-+Le+Clan+des+Mamma,+Pizzas+%26+Cocktails+-+La+Rochelle/@46.1563178,-1.1561029,17z/data=!3m1!4b1!4m6!3m5!1s0x480153d379cb0dc1:0x4790a87e966b1bb!8m2!3d46.1563178!4d-1.1561029!16s%2Fg%2F11fhtffz20?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",46.1563178,-1.1561029,"Restaurant, Pizza, Italien",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Casa Hugo,"48 Rue Monge, 75005 Paris, France",,#N/A,#N/A,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Un des 3 resto du chef Tomy Gousset 1 étoile michelin, meilleur bistro 2019, cadre bistro chic, plat à partager avc influences du monde comme les bao "
,Casa Pregonda,"6 Rue Marie Stuart, 75002 Paris","https://www.google.com/maps/place/Casa+Pregonda/@48.865092,2.3482403,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f0046e93d57:0xfbdcc5b371108d3c!8m2!3d48.865092!4d2.3482403!16s%2Fg%2F11ydz2nm10?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.865092,2.3482403,"A tester, Restaurant, Pâtisserie, Espagnol",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Casa San Giacomo Ostuni,"Via Bixio Continelli, 4, 72017 Ostuni BR, Italy","https://www.google.com/maps/place/Casa+San+Giacomo+Ostuni/@40.7334224,17.5788733,17z/data=!3m1!4b1!4m6!3m5!1s0x13464359492aa09f:0xfdea1fc39fca0634!8m2!3d40.7334224!4d17.5788733!16s%2Fg%2F11cmhrbplc?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",40.7334224,17.5788733,"A tester, Restaurant, Bistrot, Italien",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Caseificio F.lli Nuzzi,"Via Montegrappa, 101, 76123 Andria BT, Italy","https://www.google.com/maps/place/Caseificio+F.lli+Nuzzi/@41.2269167,16.3067303,17z/data=!3m1!4b1!4m6!3m5!1s0x13381a8249addc3d:0x2a2ab2f4d9297661!8m2!3d41.2269167!4d16.3067303!16s%2Fg%2F1t_gbf17?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",41.2269167,16.3067303,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Casimir,"6 Rue de Belzunce, 75010 Paris","https://www.google.com/maps/place/Casimir/@48.8793645,2.3525364,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e6c7a9f3253:0xb97001848dbea041!8m2!3d48.8793645!4d2.3525364!16s%2Fg%2F12hmxdlm4?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8793645,2.3525364,"A tester, Restaurant, Bistrot",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Caterine,"27 Rue Fontange, 13006 Marseille, France",,#N/A,#N/A,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Cave Canaille,"100 Rue Jean-Pierre Timbaud, 75011 Paris, France","https://www.google.com/maps/place/Cave+Canaille/@48.8678498,2.3758485,17z/data=!4m15!1m8!3m7!1s0x47e66de57a0de9af:0xf8ff73f1c162027b!2s100+Rue+Jean-Pierre+Timbaud,+75011+Paris!3b1!8m2!3d48.8678498!4d2.3784288!16s%2Fg%2F11bw40_w6f!3m5!1s0x47e66dfb163eb94d:0x90c64de27bce151!8m2!3d48.8678498!4d2.3784288!16s%2Fg%2F11l6gzhjfk!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8678498,2.3758485,"A tester, Bar, Vin",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cave et bar à vin (famille Furia & chambre noire) 
,Cave le Quatre,"4 Rue Versigny, 75018 Paris","https://www.google.com/maps/place/Cave+le+Quatre/@48.8945686,2.3449418,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f523a3521a9:0xf4659b3204c1de7d!8m2!3d48.8945686!4d2.3449418!16s%2Fg%2F11svd9jk4w!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8945686,2.3449418,"Bar, Vin",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,CAVE PREVOST,"3 Rte de Quantilly, 18110 Vignoux-sous-les-Aix","https://www.google.com/maps/place/CAVE+PREVOST/@47.1918273,2.4616528,17z/data=!3m1!4b1!4m6!3m5!1s0x47fabb61128783d3:0xa8f818c86c6012de!8m2!3d47.1918273!4d2.4616528!16s%2Fg%2F1tjyn206!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",47.1918273,2.4616528,"A tester, Vin",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Caves Saint Gilles,"4 Rue Saint-Gilles, 75003 Paris","https://www.google.com/maps/place/Caves+Saint+Gilles/@48.8577778,2.3672222,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66dffd7b3c6db:0x320990ba7a45ff21!8m2!3d48.8577778!4d2.3672222!16s%2Fg%2F1tg34j8y?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8577778,2.3672222,"A tester, Restaurant, Bar, Espagnol",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Cayo Coffee Roaster,"9 rue du chevaleret, paris 75013",,#N/A,#N/A,"A tester, Restaurant, Café , Brunch",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Coffee shop et torréfacteur, la nourriture a vraiment l’air pas mal non plus"
,Cendrillon,"50 Rue Piat, 75020 Paris","https://www.google.com/maps/place/Cendrillon/@48.8729927,2.3838564,16z/data=!3m1!4b1!4m6!3m5!1s0x47e66daed3a78f6b:0x14d747f7f7111c83!8m2!3d48.8729927!4d2.3838564!16s%2Fg%2F11k2pw2t1y?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8729927,2.3838564,"A tester, Restaurant, Bistrot",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Centreville,"2 Rue Keller, 75011 Paris, France","https://www.google.com/maps/place/Centreville/@48.8534234,2.3744895,17z/data=!4m15!1m8!3m7!1s0x47e67207ce6275ad:0x7c1d7abeb7ab5dfe!2s2+Rue+Keller,+75011+Paris!3b1!8m2!3d48.8534234!4d2.3770698!16s%2Fg%2F11q2ng7vhy!3m5!1s0x47e67207cec60a61:0xfa5e5f3ca1b366b2!8m2!3d48.8534234!4d2.3770698!16s%2Fg%2F11b696gwnb!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8534234,2.3744895,"A tester, Bar, Bière",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bar ambiance un peu hipster avec jolies lumières, plantes, comptoir. Tables dehors, très sympa pour boire une bière en apéro "
,CÈPE ET FIGUE,"61 rue Saint André des Arts, 75001 Paris, France",,#N/A,#N/A,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Petit bistro avec une cuisine qui a l’air vraiment bien, simple mais très bien fait et cadre bistro classique sans chichi "
,Chaize,"24 Bd de Ménilmontant, 75020 Paris","https://www.google.com/maps/place/Chaize/@48.8593686,2.3894748,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66df898529f31:0xb1d803bcb5f25663!8m2!3d48.8593686!4d2.3894748!16s%2Fg%2F11w2_hd04s?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8593686,2.3894748,"A tester, Café ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
